Fecha,Puno,Granja Salcedo,Los Uros,Rincon de la Cruz,Mañazo,Umayo,Illpa,Capachica,Cabanillas,Lagunillas,Santa Lucia,Juliaca,Isla Taquile,Los Rosales
1981-01-31,143.87190314754844,143.87190314754844,180.25721848011017,184.57295113801956,175.74867063760757,108.58731018006802,111.15963031351566,231.89567652344704,134.83810602501035,161.55899105779827,137.2645268701017,193.67579567432404,290.9806838333607,130.25267058610916
1981-02-28,213.68107610195875,213.68107610195875,204.99568271636963,185.69201480597258,212.2904363721609,186.72041381895542,194.85779082775116,208.58196929842234,150.30693016550504,206.06443555187434,222.75105167925358,176.3517745733261,291.6228641271591,196.09114062786102
1981-03-31,114.60204319469631,114.60204319469631,148.88461248367094,131.12931682588533,102.91146057844162,110.39503604499623,133.58055243862327,168.57826339034364,165.33087041001272,96.23181850020774,128.92753522098064,191.98693870892748,202.09343320690095,76.93613460287452
1981-04-30,77.01834694403806,77.01834694403806,76.8907852151824,61.30073817278026,69.39910939608308,55.62319114751881,53.74636800849112,65.01811964785884,49.79888923116198,57.27789394732781,60.93596305226674,57.13920997641981,106.7618818172341,58.52773220796371
1981-05-31,2.850581387573584,2.850581387573584,3.5197315883087867,3.269830460782032,0.26716074572721027,1.5897774291370297,1.6246278482140042,2.686994416291782,0.006764660627219143,0.007921643735059547,0.0,2.164916243957123,8.626355461918138,0.9650300772482296
1981-06-30,0.002464297924655412,0.002464297924655412,0.0033311617193199083,0.007134016885174788,0.014764431936875155,0.011197934397273457,0.005191560815177354,0.018392150006505403,0.000670339418608723,0.0004429999778627902,0.0,0.4511655094283924,0.027708524534006074,0.09309531032749874
1981-07-31,0.0,0.0,0.0,0.003304404015167961,0.05443095672802656,0.02987523863745878,0.0,0.015331245944913974,0.7631109250074282,0.00018917035943832872,0.0,0.27014341882585313,0.20428837395188282,0.13124159616558018
1981-08-31,31.269634391689678,31.269634391689678,30.651334526640312,26.90354511848122,32.81070301579378,27.29868307180186,20.683765041652805,32.42209611562504,27.27596617413686,24.275431184759835,17.507526174473583,52.339327726461306,27.38313885864727,47.39838321331649
1981-09-30,21.299150518832903,21.299150518832903,23.668031631532358,37.1793213506171,12.292304037022404,19.991884231276345,19.88587774313055,28.90903436626104,10.063890606875702,1.338630563695915,3.104589917580597,16.152604864357272,48.12689193393453,15.644398698263103
1981-10-31,31.15334901685128,31.15334901685128,48.25974238535855,49.007797692902386,28.962104644160718,26.61622420162894,49.772979403380305,59.192180594895035,24.308113472075092,15.433691913378425,24.598674930399284,46.533401424530894,79.66998310072813,31.512474005343392
1981-11-30,46.76165320146174,46.76165320146174,40.435874370494275,42.34825541669852,40.83243973544813,53.00304448232055,29.05151326674968,44.98539020236058,37.37406910898039,41.35313064490674,43.06545212115452,91.89485888392664,43.89373740309384,52.77361329935957
1981-12-31,106.6641154801473,106.6641154801473,124.5135128442198,107.88748068362474,52.860644871369004,80.59117873595096,92.03036502748728,136.8393561989069,43.085174973413814,133.3858336728881,99.08941601146944,171.0716386437416,129.99803182017058,58.17987475497648
1982-01-31,192.34992859512568,192.34992859512568,184.35571295022964,187.1188354715705,160.43824685897562,115.8229593038559,108.1073993742466,206.97633428871632,109.87031252565794,170.08103879075497,135.32766953855753,168.48072750866413,265.4691177429486,134.45181318372488
1982-02-28,89.30837277509272,89.30837277509272,86.30827972944826,73.48377965018153,70.11231156438589,78.22301549091935,81.2218477576971,81.97199885640293,102.48666384012904,70.8114017607877,82.59912089258432,84.78255455195904,113.94502917770296,76.03472922742367
1982-03-31,106.26816688291728,106.26816688291728,122.39717862010002,110.00283869495615,112.55745068192482,98.46471349895,111.52062343806028,138.04484616592526,110.4748697844334,153.61638023122214,157.75913964957,141.55683879554272,161.77482706517912,75.40877552330494
1982-04-30,70.03794847597601,70.03794847597601,67.02220803464297,47.23803262563888,52.4089658515295,52.78829954843968,49.88547528069466,61.62858694221359,41.014827545379376,45.923046366049675,49.102275321260095,53.22903469845187,100.2447207912337,48.0693543467205
1982-05-31,2.08051796841994,2.08051796841994,2.0474536616775367,1.6386371070539099,1.0561301676344215,1.493485091180446,0.9396898269719713,1.1461715637932457,1.096272495969095,0.19719723030584646,0.11154317796558644,1.411765596807527,1.4259519047609501,1.6385963055604407
1982-06-30,0.4906823395128015,0.4906823395128015,0.22258645005433664,0.5470772566700361,0.8404991556371897,0.5171547069749067,0.19200966710559442,0.49682159160819594,1.0197404629245028,0.1380114079067596,0.020417351113337645,0.8999041307979496,0.11835258952578442,1.1541271257920016
1982-07-31,0.48872131996790813,0.48872131996790813,0.36798227141687967,0.6254356959402116,0.6193785255661624,0.35062139311662577,0.10577493437194008,1.2104410859845167,0.41419350229175933,0.0,0.0,0.9024997640079135,0.917102334073121,0.7045728636121567
1982-08-31,0.8916805678454693,0.8916805678454693,3.880354457964131,2.8175463920051698,4.459688241197,3.018981935834745,2.7867457586107776,2.9347933947938145,6.107470416756371,0.3777786196105808,1.143907786019554,14.731791541096754,6.695586676560197,5.870661817461951
1982-09-30,56.84454438998364,56.84454438998364,58.52302565332502,83.34715244791005,39.70607039052993,48.06927510211244,47.40531185036525,69.34616702492349,45.89207060573244,29.393644048279384,28.895660690497607,50.005287611391395,103.05577482911758,46.13937773904763
1982-10-31,87.28163128509186,87.28163128509186,81.65142144763377,70.63708580425009,64.20450592609814,56.32279577571899,78.45884735230356,71.83647947321879,59.12095578988772,69.91968615568112,77.04396132589318,71.40148929646239,82.39746181142982,73.7015452189371
